source,destination,timestamp,protocol
192.168.2.5,51.254.125.155,2018-05-20 22:10:44.977076,TCP
192.168.2.5,51.8.71.7,2018-05-20 22:12:11.113537,TCP
192.168.2.5,31.31.74.35,2018-05-20 22:26:52.955261,UDP
192.168.2.5,37.157.198.150,2018-05-20 22:43:03.954020,UDP
192.168.2.5,5.1.56.123,2018-05-20 22:59:07.952859,UDP
192.168.2.5,31.31.74.35,2018-05-20 23:02:10.952499,UDP
192.168.2.5,17.70.107.161,2018-05-20 23:18:42.698994,TCP
192.168.2.5,17.178.1.161,2018-05-20 23:22:06.018684,TCP
192.168.2.5,78.108.102.237,2018-05-20 23:32:10.951829,UDP
192.168.2.5,37.157.198.150,2018-05-20 23:35:48.951868,UDP
192.168.2.5,17.143.58.81,2018-05-20 23:38:34.578496,TCP
192.168.2.5,17.189.82.138,2018-05-20 23:46:36.320624,TCP
192.168.2.5,17.254.80.82,2018-05-20 23:51:03.726156,TCP
192.168.2.5,17.172.38.252,2018-05-20 23:54:21.016279,TCP
192.168.2.5,17.215.108.97,2018-05-20 23:54:31.031267,TCP
192.168.2.5,17.225.174.10,2018-05-21 00:04:31.975488,TCP
192.168.2.5,17.252.244.147,2018-05-21 00:08:08.311136,TCP
192.168.2.5,17.236.178.158,2018-05-21 00:11:03.589073,TCP
192.168.2.5,200.168.87.203,2018-05-21 00:12:04.709525,TCP
192.168.2.5,17.214.174.214,2018-05-21 00:12:59.778906,TCP
192.168.2.5,78.108.102.237,2018-05-21 00:41:33.952169,UDP
192.168.2.5,78.108.102.237,2018-05-21 00:59:14.952127,UDP
192.168.2.5,204.127.42.119,2018-05-21 01:31:10.181871,TCP
192.168.2.5,5.1.56.123,2018-05-21 01:36:06.951075,UDP
192.168.2.5,200.168.87.203,2018-05-21 01:38:30.581974,TCP
204.234.224.241,192.168.2.5,2018-05-21 01:38:35.039065,ICMP
192.168.2.5,204.228.192.154,2018-05-21 01:42:22.251432,TCP
192.168.2.5,78.108.102.237,2018-05-21 01:51:20.951056,UDP
192.168.2.5,204.85.2.160,2018-05-21 01:53:31.908453,TCP
192.168.2.5,37.157.198.150,2018-05-21 01:56:42.951048,UDP
192.168.2.5,204.74.200.56,2018-05-21 01:57:38.653089,TCP
192.168.2.5,204.207.181.113,2018-05-21 01:58:46.755751,TCP
192.168.2.5,200.168.87.203,2018-05-21 02:02:28.907443,TCP
192.168.2.5,78.108.102.237,2018-05-21 02:26:17.950248,UDP
192.168.2.5,31.31.74.35,2018-05-21 02:49:54.952590,UDP
192.168.2.5,37.157.198.150,2018-05-21 03:07:00.954166,UDP
192.168.2.5,203.2.5.10,2018-05-21 03:17:20.060850,TCP
192.168.2.5,203.220.105.62,2018-05-21 03:18:01.129365,TCP
192.168.2.5,203.75.237.17,2018-05-21 03:19:10.232539,TCP
192.168.2.5,203.28.212.164,2018-05-21 03:20:24.344509,TCP
203.147.29.239,192.168.2.5,2018-05-21 03:23:09.825295,ICMP
192.168.2.5,203.172.127.113,2018-05-21 03:24:12.695525,TCP
192.168.2.5,203.110.229.27,2018-05-21 03:24:18.704115,TCP
192.168.2.5,203.163.160.5,2018-05-21 03:24:27.711057,TCP
192.168.2.5,37.157.198.150,2018-05-21 03:24:34.954106,UDP
203.86.207.84,192.168.2.5,2018-05-21 03:26:53.364842,ICMP
192.168.2.5,78.108.102.237,2018-05-21 03:35:50.954113,UDP
203.154.9.253,192.168.2.5,2018-05-21 03:40:58.490638,ICMP
192.168.2.5,203.61.91.15,2018-05-21 03:42:42.336036,TCP
107.178.62.1,192.168.2.5,2018-05-21 03:44:27.607094,ICMP
192.168.2.5,203.227.213.32,2018-05-21 03:53:22.296440,TCP
192.168.2.5,203.202.70.61,2018-05-21 03:54:30.396237,TCP
192.168.2.5,203.27.179.0,2018-05-21 03:57:12.653965,TCP
192.168.2.5,203.198.23.150,2018-05-21 04:02:30.120251,TCP
192.168.2.5,203.67.237.163,2018-05-21 04:03:36.218969,TCP
203.147.29.239,192.168.2.5,2018-05-21 04:05:40.716605,ICMP
192.168.2.5,200.168.87.203,2018-05-21 04:37:43.660129,TCP
192.168.2.5,31.31.74.35,2018-05-21 04:54:02.953603,UDP
192.168.2.5,78.108.102.237,2018-05-21 05:02:28.954102,UDP
192.168.2.5,200.168.87.203,2018-05-21 05:03:36.140727,TCP
192.168.2.5,137.59.98.50,2018-05-21 05:17:36.657670,TCP
137.119.152.182,192.168.2.5,2018-05-21 05:20:15.025448,ICMP
192.168.2.5,137.80.52.104,2018-05-21 05:24:33.272080,TCP
192.168.2.5,137.12.82.121,2018-05-21 05:31:24.892239,TCP
192.168.2.5,137.65.199.21,2018-05-21 05:32:58.027552,TCP
192.168.2.5,137.94.68.189,2018-05-21 05:35:16.234264,TCP
192.168.2.5,137.226.7.5,2018-05-21 05:35:48.279956,TCP
192.168.2.5,137.157.160.108,2018-05-21 05:36:42.352784,TCP
192.168.2.5,137.175.80.63,2018-05-21 05:37:29.429840,TCP
192.168.2.5,137.166.135.41,2018-05-21 05:43:37.975223,TCP
192.168.2.5,137.197.205.3,2018-05-21 05:44:24.044877,TCP
192.168.2.5,137.254.159.31,2018-05-21 05:45:14.122136,TCP
192.168.2.5,31.31.74.35,2018-05-21 05:46:55.956796,UDP
192.168.2.5,137.174.192.109,2018-05-21 05:50:34.616994,TCP
192.168.2.5,137.98.179.221,2018-05-21 05:52:05.749707,TCP
192.168.2.5,137.171.69.95,2018-05-21 06:02:24.680134,TCP
192.168.2.5,200.168.87.203,2018-05-21 06:08:37.824523,TCP
192.168.2.5,137.89.200.90,2018-05-21 06:12:36.598682,TCP
192.168.2.5,78.108.102.237,2018-05-21 06:48:39.955694,UDP
192.168.2.5,31.31.74.35,2018-05-21 06:57:43.955104,UDP
